Start Switch CartPole (Decoupled Uncertainty: NE~Novelty, ACh~Variance). Episodes: 15000
Ep 3300 | NORMAL | R: 242 | Avg: 142.1 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 18.96 | Unexpected: 0.21 | Expected: 5.69
Ep 3400 | NORMAL | R: 174 | Avg: 147.3 | NE: 1.45 | ACh: 0.0100 | LR: 0.000100 | TDsig: 18.94 | Unexpected: 0.22 | Expected: 5.91
Ep 3500 | NORMAL | R: 115 | Avg: 191.8 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 6.31
Ep 3600 | NORMAL | R: 204 | Avg: 205.5 | NE: 1.44 | ACh: 0.0097 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.22 | Expected: 4.82
Ep 3700 | NORMAL | R: 280 | Avg: 221.8 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 18.79 | Unexpected: 0.21 | Expected: 7.63
Ep 3800 | NORMAL | R: 224 | Avg: 238.6 | NE: 1.44 | ACh: 0.0094 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 4.61
Ep 3900 | NORMAL | R: 249 | Avg: 242.8 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 5.42 | Unexpected: 0.22 | Expected: 8.98
Ep 4000 | NORMAL | R: 328 | Avg: 259.8 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 13.35 | Unexpected: 0.21 | Expected: 8.07
Ep 4100 | NORMAL | R: 301 | Avg: 243.1 | NE: 1.47 | ACh: 0.0101 | LR: 0.000100 | TDsig: 1.41 | Unexpected: 0.23 | Expected: 9.77
Ep 4200 | NORMAL | R: 231 | Avg: 218.5 | NE: 1.47 | ACh: 0.0101 | LR: 0.000100 | TDsig: 17.93 | Unexpected: 0.23 | Expected: 8.09
Ep 4300 | NORMAL | R: 156 | Avg: 242.6 | NE: 1.48 | ACh: 0.0101 | LR: 0.000100 | TDsig: 9.37 | Unexpected: 0.23 | Expected: 9.06
Ep 4400 | NORMAL | R: 256 | Avg: 210.6 | NE: 1.49 | ACh: 0.0101 | LR: 0.000100 | TDsig: 17.72 | Unexpected: 0.24 | Expected: 8.63
Ep 4500 | NORMAL | R: 217 | Avg: 245.0 | NE: 1.49 | ACh: 0.0101 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.24 | Expected: 6.90
Ep 4600 | NORMAL | R: 258 | Avg: 246.7 | NE: 1.46 | ACh: 0.0101 | LR: 0.000100 | TDsig: 19.24 | Unexpected: 0.23 | Expected: 8.50
Ep 4700 | NORMAL | R: 207 | Avg: 240.9 | NE: 1.48 | ACh: 0.0101 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.24 | Expected: 6.57
Ep 4800 | NORMAL | R: 164 | Avg: 204.5 | NE: 1.53 | ACh: 0.0101 | LR: 0.000100 | TDsig: 16.68 | Unexpected: 0.26 | Expected: 7.19
Ep 4900 | NORMAL | R: 190 | Avg: 228.3 | NE: 1.50 | ACh: 0.0101 | LR: 0.000100 | TDsig: 19.05 | Unexpected: 0.24 | Expected: 7.08
Ep 5000 | NORMAL | R: 236 | Avg: 265.2 | NE: 1.47 | ACh: 0.0101 | LR: 0.030000 | TDsig: 13.69 | Unexpected: 0.23 | Expected: 9.42
Ep 5100 | INVERTED | R: 137 | Avg: 126.8 | NE: 1.55 | ACh: 0.0101 | LR: 0.022525 | TDsig: 6.52 | Unexpected: 0.27 | Expected: 6.74
Ep 5200 | INVERTED | R:  86 | Avg: 138.2 | NE: 1.49 | ACh: 0.0101 | LR: 0.015050 | TDsig: 14.21 | Unexpected: 0.24 | Expected: 7.54
Ep 5300 | INVERTED | R: 140 | Avg: 162.3 | NE: 1.45 | ACh: 0.0101 | LR: 0.007575 | TDsig: 16.29 | Unexpected: 0.22 | Expected: 7.28
Ep 5400 | INVERTED | R: 125 | Avg: 129.9 | NE: 1.47 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.23 | Expected: 5.32
Ep 5500 | INVERTED | R: 142 | Avg: 131.2 | NE: 1.48 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.23 | Expected: 5.28
Ep 5600 | INVERTED | R: 192 | Avg: 123.4 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 1.36 | Unexpected: 0.22 | Expected: 10.45
Ep 5700 | INVERTED | R: 164 | Avg: 142.8 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 17.95 | Unexpected: 0.22 | Expected: 7.12
Ep 5800 | INVERTED | R:  88 | Avg: 108.4 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 19.04 | Unexpected: 0.21 | Expected: 7.01
Ep 5900 | INVERTED | R:  91 | Avg: 108.2 | NE: 1.45 | ACh: 0.0101 | LR: 0.000100 | TDsig: 15.55 | Unexpected: 0.22 | Expected: 7.06
Ep 6000 | INVERTED | R: 207 | Avg: 114.7 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 12.36 | Unexpected: 0.21 | Expected: 7.02
Ep 6100 | INVERTED | R: 152 | Avg: 105.8 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.61 | Unexpected: 0.21 | Expected: 7.87
Ep 6200 | INVERTED | R: 166 | Avg: 126.2 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 12.27 | Unexpected: 0.20 | Expected: 7.62
Ep 6300 | INVERTED | R: 136 | Avg: 126.3 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 16.64 | Unexpected: 0.21 | Expected: 7.44
Ep 6400 | INVERTED | R: 167 | Avg: 131.7 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 6.33
Ep 6500 | INVERTED | R: 214 | Avg: 131.2 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.41 | Unexpected: 0.21 | Expected: 7.00
Ep 6600 | INVERTED | R: 137 | Avg: 128.3 | NE: 1.45 | ACh: 0.0101 | LR: 0.000100 | TDsig: 4.40 | Unexpected: 0.22 | Expected: 7.56
Ep 6700 | INVERTED | R: 157 | Avg: 143.6 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 6.00 | Unexpected: 0.21 | Expected: 10.62
Ep 6800 | INVERTED | R: 238 | Avg: 128.1 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 11.73 | Unexpected: 0.21 | Expected: 7.70
Ep 6900 | INVERTED | R: 163 | Avg: 137.1 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 5.77 | Unexpected: 0.20 | Expected: 8.08
Ep 7000 | INVERTED | R:  69 | Avg: 108.2 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 13.86 | Unexpected: 0.21 | Expected: 7.30
Ep 7100 | INVERTED | R:  92 | Avg: 112.7 | NE: 1.42 | ACh: 0.0099 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.20 | Expected: 5.21
Ep 7200 | INVERTED | R:  46 | Avg: 126.3 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 3.26 | Unexpected: 0.21 | Expected: 9.47
Ep 7300 | INVERTED | R:  70 | Avg: 123.8 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.20 | Expected: 5.43
Ep 7400 | INVERTED | R:  90 | Avg: 135.5 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 0.97 | Unexpected: 0.20 | Expected: 10.74
Ep 7500 | INVERTED | R:  65 | Avg: 111.4 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.25 | Unexpected: 0.21 | Expected: 10.98
Ep 7600 | INVERTED | R: 185 | Avg: 117.2 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 13.13 | Unexpected: 0.21 | Expected: 7.60
Ep 7700 | INVERTED | R:  83 | Avg: 117.7 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 6.33
Ep 7800 | INVERTED | R: 131 | Avg: 132.3 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.22
Ep 7900 | INVERTED | R:  79 | Avg: 91.3 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 3.92 | Unexpected: 0.20 | Expected: 9.45
Ep 8000 | INVERTED | R: 155 | Avg: 121.8 | NE: 1.40 | ACh: 0.0099 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.20 | Expected: 5.07
Ep 8100 | INVERTED | R: 199 | Avg: 118.6 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 17.08 | Unexpected: 0.21 | Expected: 6.84
Ep 8200 | INVERTED | R: 159 | Avg: 135.3 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 5.26 | Unexpected: 0.21 | Expected: 8.73
Ep 8300 | INVERTED | R:  56 | Avg: 123.0 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.53
Ep 8400 | INVERTED | R:  65 | Avg: 128.3 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.68
Ep 8500 | INVERTED | R:  69 | Avg: 113.6 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.31
Ep 8600 | INVERTED | R: 186 | Avg: 131.9 | NE: 1.40 | ACh: 0.0101 | LR: 0.000100 | TDsig: 9.10 | Unexpected: 0.20 | Expected: 11.04
Ep 8700 | INVERTED | R: 143 | Avg: 115.8 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 12.78 | Unexpected: 0.20 | Expected: 7.94
Ep 8800 | INVERTED | R: 133 | Avg: 125.0 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 16.09 | Unexpected: 0.20 | Expected: 6.94
Ep 8900 | INVERTED | R:  96 | Avg: 122.8 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 2.04 | Unexpected: 0.21 | Expected: 12.48
Ep 9000 | INVERTED | R:  40 | Avg: 115.2 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.91 | Unexpected: 0.22 | Expected: 7.69
Ep 9100 | INVERTED | R:  99 | Avg: 115.2 | NE: 1.46 | ACh: 0.0101 | LR: 0.000100 | TDsig: 4.24 | Unexpected: 0.22 | Expected: 7.75
Ep 9200 | INVERTED | R: 158 | Avg: 129.1 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.45
Ep 9300 | INVERTED | R:  51 | Avg: 125.0 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 7.45 | Unexpected: 0.21 | Expected: 10.13
Ep 9400 | INVERTED | R:  97 | Avg: 97.3 | NE: 1.47 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.23 | Expected: 5.48
Ep 9500 | INVERTED | R: 100 | Avg: 117.8 | NE: 1.46 | ACh: 0.0100 | LR: 0.000100 | TDsig: 18.55 | Unexpected: 0.22 | Expected: 5.92
Ep 9600 | INVERTED | R: 200 | Avg: 111.4 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 18.88 | Unexpected: 0.22 | Expected: 5.80
Ep 9700 | INVERTED | R:  95 | Avg: 113.3 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.41
Ep 9800 | INVERTED | R: 143 | Avg: 126.0 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.67 | Unexpected: 0.21 | Expected: 8.06
Ep 9900 | INVERTED | R: 153 | Avg: 119.5 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 7.65 | Unexpected: 0.20 | Expected: 8.03
Ep 10000 | INVERTED | R: 170 | Avg: 119.0 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 11.98 | Unexpected: 0.21 | Expected: 7.05
Ep 10100 | INVERTED | R: 151 | Avg: 156.2 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.20 | Expected: 5.32
Ep 10200 | INVERTED | R: 125 | Avg: 133.4 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.20 | Expected: 5.42
Ep 10300 | INVERTED | R: 138 | Avg: 134.4 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.73
Ep 10400 | INVERTED | R: 219 | Avg: 121.7 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 13.52 | Unexpected: 0.21 | Expected: 8.09
Ep 10500 | INVERTED | R:  51 | Avg: 133.1 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.17 | Unexpected: 0.20 | Expected: 8.95
Ep 10600 | INVERTED | R: 113 | Avg: 106.9 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.60
Ep 10700 | INVERTED | R:  95 | Avg: 116.0 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 7.89 | Unexpected: 0.20 | Expected: 8.91
Ep 10800 | INVERTED | R: 166 | Avg: 102.0 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 12.03 | Unexpected: 0.21 | Expected: 6.17
Ep 10900 | INVERTED | R: 139 | Avg: 126.7 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.46
Ep 11000 | INVERTED | R:  99 | Avg: 110.3 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.34
Ep 11100 | INVERTED | R: 126 | Avg: 115.0 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.25
Ep 11200 | INVERTED | R:  96 | Avg: 117.2 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 11.89 | Unexpected: 0.20 | Expected: 8.22
Ep 11300 | INVERTED | R:  96 | Avg: 114.8 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 2.73 | Unexpected: 0.21 | Expected: 9.56
Ep 11400 | INVERTED | R: 179 | Avg: 122.0 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 4.28 | Unexpected: 0.21 | Expected: 8.27
Ep 11500 | INVERTED | R:  79 | Avg: 118.8 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.52 | Unexpected: 0.21 | Expected: 9.17
Ep 11600 | INVERTED | R: 154 | Avg: 109.1 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 16.78 | Unexpected: 0.21 | Expected: 6.76
Ep 11700 | INVERTED | R:  83 | Avg: 115.9 | NE: 1.43 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.49
Ep 11800 | INVERTED | R:  75 | Avg: 84.2 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 2.86 | Unexpected: 0.21 | Expected: 10.30
Ep 11900 | INVERTED | R: 147 | Avg: 125.0 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.22 | Expected: 5.61
Ep 12000 | INVERTED | R:  74 | Avg: 106.0 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 17.51 | Unexpected: 0.21 | Expected: 5.90
Ep 12100 | INVERTED | R: 133 | Avg: 127.2 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 17.18 | Unexpected: 0.21 | Expected: 8.91
Ep 12200 | INVERTED | R: 119 | Avg: 117.3 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 18.19 | Unexpected: 0.20 | Expected: 6.88
Ep 12300 | INVERTED | R:  72 | Avg: 104.4 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.22 | Expected: 5.40
Ep 12400 | INVERTED | R: 104 | Avg: 119.8 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 3.69 | Unexpected: 0.21 | Expected: 10.00
Ep 12500 | INVERTED | R:  37 | Avg: 104.5 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 6.70
Ep 12600 | INVERTED | R:  79 | Avg: 122.9 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 17.41 | Unexpected: 0.21 | Expected: 8.94
Ep 12700 | INVERTED | R:  76 | Avg: 98.3 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.35
Ep 12800 | INVERTED | R:  91 | Avg: 115.0 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 15.96 | Unexpected: 0.21 | Expected: 7.58
Ep 12900 | INVERTED | R: 105 | Avg: 94.2 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 15.23 | Unexpected: 0.21 | Expected: 6.30
Ep 13000 | INVERTED | R:  92 | Avg: 122.7 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 0.57 | Unexpected: 0.20 | Expected: 8.81
Ep 13100 | INVERTED | R: 160 | Avg: 133.9 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 18.20 | Unexpected: 0.21 | Expected: 7.20
Ep 13200 | INVERTED | R:  87 | Avg: 129.1 | NE: 1.42 | ACh: 0.0100 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.46
Ep 13300 | INVERTED | R: 107 | Avg: 98.8 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 15.26 | Unexpected: 0.22 | Expected: 8.72
Ep 13400 | INVERTED | R: 129 | Avg: 87.7 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 19.74 | Unexpected: 0.21 | Expected: 7.76
Ep 13500 | INVERTED | R: 149 | Avg: 96.3 | NE: 1.45 | ACh: 0.0101 | LR: 0.000100 | TDsig: 3.06 | Unexpected: 0.22 | Expected: 11.46
Ep 13600 | INVERTED | R: 100 | Avg: 114.0 | NE: 1.45 | ACh: 0.0100 | LR: 0.000100 | TDsig: 19.60 | Unexpected: 0.22 | Expected: 6.06
Ep 13700 | INVERTED | R: 151 | Avg: 107.9 | NE: 1.44 | ACh: 0.0100 | LR: 0.000100 | TDsig: 17.73 | Unexpected: 0.22 | Expected: 5.88
Ep 13800 | INVERTED | R: 179 | Avg: 105.2 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 13.22 | Unexpected: 0.21 | Expected: 7.22
Ep 13900 | INVERTED | R: 167 | Avg: 127.1 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 0.61 | Unexpected: 0.21 | Expected: 7.22
Ep 14000 | INVERTED | R:  47 | Avg: 116.4 | NE: 1.42 | ACh: 0.0099 | LR: 0.000100 | TDsig: 20.00 | Unexpected: 0.21 | Expected: 5.17
Ep 14100 | INVERTED | R:  84 | Avg: 124.2 | NE: 1.41 | ACh: 0.0101 | LR: 0.000100 | TDsig: 9.31 | Unexpected: 0.20 | Expected: 7.11
Ep 14200 | INVERTED | R:  69 | Avg: 106.2 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 14.27 | Unexpected: 0.21 | Expected: 9.22
Ep 14300 | INVERTED | R: 169 | Avg: 127.3 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 10.73 | Unexpected: 0.21 | Expected: 8.20
Ep 14400 | INVERTED | R: 107 | Avg: 103.0 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 19.41 | Unexpected: 0.21 | Expected: 6.52
Ep 14500 | INVERTED | R: 127 | Avg: 113.8 | NE: 1.44 | ACh: 0.0101 | LR: 0.000100 | TDsig: 15.43 | Unexpected: 0.22 | Expected: 8.86
Ep 14600 | INVERTED | R:  61 | Avg: 101.8 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 11.65 | Unexpected: 0.21 | Expected: 8.06
Ep 14700 | INVERTED | R: 188 | Avg: 122.4 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 4.08 | Unexpected: 0.21 | Expected: 9.61
Ep 14800 | INVERTED | R: 126 | Avg: 101.6 | NE: 1.43 | ACh: 0.0101 | LR: 0.000100 | TDsig: 6.90 | Unexpected: 0.21 | Expected: 12.18
Ep 14900 | INVERTED | R: 100 | Avg: 132.7 | NE: 1.42 | ACh: 0.0101 | LR: 0.000100 | TDsig: 5.80 | Unexpected: 0.21 | Expected: 10.15
Max Critic Scale: 0.000

Plot saved as 'cartpole/runs/spike_plateau_spike/spike_plateau_spike.png' and CSV saved as 'cartpole/runs/spike_plateau_spike/spike_plateau_spike.csv'
