episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010000,1.000000,1
1,1,1.484206,0.000047,0.010000,1.000000,0
2,0,0.350547,0.000037,0.010000,1.000000,1
3,1,2.170680,0.000030,0.010000,1.000000,0
4,1,0.060704,0.000108,0.010000,1.000000,1
5,0,1.099555,0.000086,0.010000,1.000000,1
6,1,1.138457,0.000096,0.010000,1.000000,1
7,1,0.662394,0.000220,0.010000,1.000000,1
8,0,1.229544,0.000176,0.010000,1.000000,1
9,1,1.001585,0.000209,0.010000,1.000000,0
10,0,0.782099,0.000167,0.010000,1.000000,1
11,1,1.767432,0.000152,0.010000,1.000000,0
12,0,0.149989,0.000122,0.010000,1.000000,0
13,0,2.196984,0.000097,0.010000,1.000000,1
14,1,0.087199,0.000078,0.010000,1.000000,0
15,1,1.403822,0.000062,0.010000,1.000000,0
16,1,0.378482,0.000175,0.010000,1.000000,0
17,0,1.528747,0.000140,0.010000,1.000000,0
18,0,0.584998,0.000112,0.010000,1.000000,1
19,0,1.984199,0.000090,0.010000,1.000000,1
20,1,0.142401,0.000072,0.010000,1.000000,0
21,1,1.703040,0.000057,0.010000,1.000000,1
22,1,0.198539,0.000124,0.010000,1.000000,0
23,0,1.570265,0.000099,0.010000,1.000000,1
24,0,0.504516,0.000079,0.010000,1.000000,0
25,0,2.033049,0.000063,0.010000,1.000000,0
26,1,0.117174,0.000051,0.010000,1.000000,0
27,0,1.668376,0.000041,0.010000,1.000000,1
28,1,0.296003,0.000032,0.010000,1.000000,0
29,0,1.926613,0.000026,0.010000,1.000000,0
30,0,0.153853,0.000021,0.010000,1.000000,1
31,0,1.755733,0.000034,0.010000,1.000000,1
32,1,0.177702,0.000028,0.010000,1.000000,1
33,1,2.121828,0.000022,0.010000,1.000000,1
34,1,0.093006,0.000018,0.010000,1.000000,0
35,1,1.536628,0.000038,0.010000,1.000000,0
36,1,0.309432,0.000160,0.010000,1.000000,1
37,0,1.649683,0.000128,0.010000,1.000000,0
38,1,0.408700,0.000191,0.010000,1.000000,1
39,0,1.620908,0.000153,0.010000,1.000000,0
40,1,0.424802,0.000181,0.010000,1.000000,0
41,0,1.629715,0.000145,0.010000,1.000000,1
42,0,0.406541,0.000116,0.010000,1.000000,1
43,0,2.054358,0.000093,0.010000,1.000000,1
44,1,0.101331,0.000074,0.010000,1.000000,0
45,1,1.667017,0.000059,0.010000,1.000000,1
46,0,0.247030,0.000047,0.010000,1.000000,1
47,0,2.093838,0.000038,0.010000,1.000000,0
48,1,0.090161,0.000030,0.010000,1.000000,1
49,1,1.611878,0.000024,0.010000,1.000000,0
50,1,0.284553,0.000096,0.010000,1.000000,0
51,0,1.735688,0.000077,0.010000,1.000000,1
52,1,0.305415,0.000116,0.010000,1.000000,1
53,0,1.752921,0.000093,0.010000,1.000000,1
54,0,0.287139,0.000074,0.010000,1.000000,0
55,1,2.055853,0.000059,0.010000,1.000000,1
56,0,0.095220,0.000048,0.010000,1.000000,0
57,0,1.682013,0.000038,0.010000,1.000000,0
58,1,0.250172,0.000030,0.010000,1.000000,0
59,1,2.047171,0.000024,0.010000,1.000000,0
60,0,0.097446,0.000019,0.010000,1.000000,1
61,0,1.694936,0.000016,0.010000,1.000000,0
62,1,0.242452,0.000012,0.010000,1.000000,0
63,1,2.042862,0.000010,0.010000,1.000000,1
64,0,0.098552,0.000008,0.010000,1.000000,0
65,1,1.701352,0.000006,0.010000,1.000000,0
66,0,0.241098,0.000005,0.010000,1.000000,0
67,1,2.032287,0.000005,0.010000,1.000000,0
68,0,0.102636,0.000004,0.010000,1.000000,1
69,1,1.712881,0.000005,0.010000,1.000000,0
70,1,0.236755,0.000070,0.010000,1.000000,1
71,0,1.775869,0.000056,0.010000,1.000000,0
72,0,0.261112,0.000045,0.010000,1.000000,1
73,0,2.015542,0.000051,0.010000,1.000000,0
74,1,0.102329,0.000041,0.010000,1.000000,0
75,0,1.752411,0.000046,0.010000,1.000000,0
76,0,0.205667,0.000125,0.010000,1.000000,1
77,1,1.712599,0.000100,0.010000,1.000000,1
78,0,0.316477,0.000145,0.010000,1.000000,1
79,1,1.767547,0.000116,0.010000,1.000000,0
80,0,0.272067,0.000142,0.010000,1.000000,0
81,0,1.786161,0.000262,0.010000,1.000000,1
82,1,0.147774,0.000218,0.010000,1.000000,0
83,0,2.156460,0.000280,0.010000,1.000000,1
84,1,0.055833,0.000224,0.010000,1.000000,0
85,0,1.579949,0.000253,0.010000,1.000000,1
86,0,0.261009,0.000396,0.010000,1.000000,0
87,0,1.589815,0.000647,0.010000,1.000000,0
88,0,0.198257,0.000996,0.010000,1.000000,1
89,0,1.342820,0.001430,0.010000,1.000000,0
90,1,0.287017,0.001386,0.010000,1.000000,1
91,1,2.808692,0.001109,0.010000,1.000000,0
92,1,0.024210,0.000887,0.010000,1.000000,0
93,1,1.143077,0.000710,0.010000,1.000000,0
94,1,1.013419,0.000568,0.010000,1.000000,0
95,1,1.105385,0.000454,0.010000,1.000000,0
96,1,0.857934,0.000363,0.010000,1.000000,1
97,0,1.129453,0.000291,0.010000,1.000000,0
98,0,0.985135,0.000233,0.010000,1.000000,0
99,0,1.101408,0.000186,0.010000,1.000000,1
100,0,0.823888,0.000149,0.010000,1.000000,1
101,1,1.136639,0.000119,0.010000,1.000000,1
102,1,1.016097,0.000095,0.010000,1.000000,0
103,0,1.093480,0.000076,0.010000,1.000000,0
104,1,0.853073,0.000061,0.010000,1.000000,1
105,1,1.357881,0.000049,0.010000,1.000000,0
106,1,0.527358,0.000052,0.010000,1.000000,0
107,0,1.599038,0.000042,0.010000,1.000000,0
108,1,0.400256,0.000042,0.010000,1.000000,1
