episode,is_optimal,surprise
558,1,0.000044
559,1,0.000040
560,1,0.000036
561,1,0.000032
562,1,0.000029
563,1,0.000026
564,1,0.000023
565,1,0.000021
566,1,0.000019
567,1,0.000017
568,1,0.000015
569,1,0.000014
570,1,0.000012
571,1,0.000011
572,1,0.000010
573,1,0.000009
574,1,0.000008
575,1,0.000007
576,1,0.000007
577,1,0.000006
578,1,0.000005
579,1,0.000005
580,1,0.000004
581,1,0.000004
582,1,0.000004
583,1,0.000003
584,1,0.000003
585,1,0.000003
586,1,0.000002
587,1,0.000002
588,1,0.000002
589,1,0.000002
590,1,0.000002
591,1,0.000001
592,1,0.000001
593,1,0.000001
594,1,0.000001
595,1,0.000001
596,1,0.000001
597,1,0.000001
598,1,0.000001
599,1,0.000001
600,1,0.000001
601,1,0.000000
602,1,0.000000
603,1,0.000000
604,1,0.000000
605,1,0.000000
606,1,0.000000
607,1,0.000000
608,1,0.000000
609,1,0.000000
610,1,0.000000
611,1,0.000000
612,1,0.000000
613,1,0.000000
614,1,0.000000
615,1,0.000000
616,1,0.000000
617,1,0.000000
618,1,0.000000
619,1,0.000000
620,1,0.000000
621,1,0.000000
622,1,0.000000
623,1,0.000000
624,1,0.000000
625,1,0.000000
626,1,0.000000
627,1,0.000000
628,1,0.000000
629,1,0.000000
630,1,0.000000
631,1,0.000000
632,1,0.000000
633,1,0.000000
634,1,0.000000
635,1,0.000000
636,1,0.000000
637,1,0.000000
638,1,0.000000
639,1,0.000000
640,1,0.000000
641,1,0.000000
642,1,0.000000
643,1,0.000000
644,1,0.000000
645,1,0.000000
646,1,0.000000
647,1,0.000000
648,1,0.000000
649,1,0.000000
650,1,0.000000
651,1,0.000000
652,1,0.000000
653,1,0.000000
654,1,0.000000
655,1,0.000000
656,1,0.000000
657,1,0.000000
658,1,0.000000
659,1,0.000000
660,1,0.000000
661,1,0.000000
662,1,0.000000
663,1,0.000000
664,1,0.000000
665,1,0.000000
666,1,0.000000
667,1,0.000000
668,1,0.000000
669,1,0.000000
670,1,0.000000
671,1,0.000000
672,1,0.000000
673,1,0.000000
674,1,0.000000
675,1,0.000000
676,1,0.000000
677,1,0.000000
678,1,0.000000
679,1,0.000000
680,1,0.000000
681,1,0.000000
682,1,0.000000
683,1,0.000000
684,1,0.000000
685,1,0.000000
686,1,0.000000
687,1,0.000000
688,1,0.000000
689,1,0.000000
690,1,0.000000
691,1,0.000000
692,1,0.000000
693,1,0.000000
694,1,0.000000
695,1,0.000000
696,1,0.000000
697,1,0.000000
698,1,0.000000
699,1,0.000000
700,1,0.000000
701,1,0.000000
702,1,0.000000
703,1,0.000000
704,1,0.000000
705,1,0.000000
706,1,0.000000
707,1,0.000000
708,1,0.000000
709,1,0.000000
710,1,0.000000
711,1,0.000000
712,1,0.000000
713,1,0.000000
714,1,0.000000
715,1,0.000000
716,1,0.000000
717,1,0.000000
718,1,0.000000
719,1,0.000000
720,1,0.000000
721,1,0.000000
722,1,0.000000
723,1,0.000000
724,1,0.000000
725,1,0.000000
726,1,0.000000
727,1,0.000000
728,1,0.000000
729,1,0.000000
730,1,0.000000
731,1,0.000000
732,1,0.000000
733,1,0.000000
734,1,0.000000
735,1,0.000000
736,1,0.000000
737,1,0.000000
738,1,0.000000
739,1,0.000000
740,1,0.000000
741,1,0.000000
742,1,0.000000
743,1,0.000000
744,1,0.000000
745,1,0.000000
746,1,0.000000
747,1,0.000000
748,0,0.084073
749,1,0.075666
750,1,0.068099
751,1,0.061289
752,1,0.055160
753,1,0.049644
754,1,0.044680
755,1,0.040212
756,1,0.036191
757,1,0.032572
758,1,0.029314
759,1,0.026383
760,0,0.087965
761,1,0.079168
762,1,0.071252
763,1,0.064126
764,1,0.057714
765,1,0.051942
766,1,0.046748
767,1,0.042073
768,1,0.037866
769,1,0.034079
770,1,0.030671
771,1,0.027604
772,1,0.024844
773,1,0.022359
774,1,0.020124
775,1,0.018111
776,1,0.016300
777,1,0.014670
