episode,is_optimal,expected,unexpected
1,1,0.693247,0.000000
2,0,0.698260,0.000000
3,1,0.703302,0.000003
4,0,0.708341,0.000003
5,0,0.713421,0.000002
6,0,0.718535,0.000002
7,0,0.723670,0.000001
8,0,0.728818,0.000001
9,1,0.733965,0.000001
10,0,0.739132,0.000001
11,0,0.744273,0.000029
12,0,0.749381,0.000098
13,0,0.754446,0.000203
14,1,0.759454,0.000187
15,1,0.764571,0.000150
16,0,0.769788,0.000160
17,0,0.774868,0.000263
18,0,0.779811,0.000430
19,1,0.784612,0.000398
20,0,0.789602,0.000488
21,0,0.794399,0.000660
22,0,0.798999,0.000887
23,0,0.803397,0.001150
24,1,0.807580,0.001090
25,0,0.812111,0.001174
26,0,0.816354,0.001355
27,1,0.820304,0.001196
28,1,0.824676,0.000957
29,0,0.829412,0.000839
30,1,0.833734,0.000671
31,0,0.838434,0.000586
32,0,0.842684,0.000711
33,0,0.846498,0.000972
34,0,0.849889,0.001314
35,0,0.852865,0.001701
36,0,0.855430,0.002106
37,0,0.857588,0.002512
38,0,0.859341,0.002907
39,0,0.860688,0.003286
40,0,0.861629,0.003645
41,0,0.862165,0.003981
42,1,0.862297,0.003615
43,1,0.863666,0.002892
44,0,0.866076,0.002493
45,0,0.867856,0.002407
46,0,0.869039,0.002535
47,0,0.869656,0.002802
48,0,0.869735,0.003152
49,1,0.869306,0.002723
50,1,0.870283,0.002178
51,1,0.872434,0.001743
52,0,0.875565,0.001394
53,1,0.877890,0.001115
54,1,0.881148,0.000892
55,0,0.885191,0.000714
56,0,0.888345,0.000571
57,0,0.890681,0.000642
58,0,0.892268,0.001011
59,1,0.893167,0.000809
60,1,0.895132,0.000647
61,1,0.898010,0.000518
62,0,0.901669,0.000414
63,0,0.904450,0.000331
64,0,0.906431,0.000611
65,0,0.907679,0.001132
66,0,0.908259,0.001788
67,0,0.908228,0.002505
68,0,0.907636,0.003231
69,0,0.906531,0.003931
70,0,0.904956,0.004584
71,1,0.902948,0.004222
72,1,0.902376,0.003378
73,0,0.903052,0.002909
74,1,0.903073,0.002327
75,1,0.904263,0.001862
76,0,0.906465,0.001489
77,1,0.907870,0.001191
78,0,0.910240,0.000953
79,1,0.911799,0.000762
80,1,0.914281,0.000610
81,0,0.917562,0.000488
82,0,0.919955,0.000390
83,1,0.921544,0.000312
84,0,0.923995,0.000250
85,1,0.925639,0.000200
86,0,0.928117,0.000160
87,1,0.929788,0.000128
88,1,0.932266,0.000102
89,1,0.935448,0.000082
90,1,0.939238,0.000065
91,1,0.943549,0.000052
92,0,0.948301,0.000042
93,1,0.952062,0.000034
94,0,0.956272,0.000027
95,1,0.959553,0.000021
96,1,0.963288,0.000017
97,0,0.967407,0.000014
98,1,0.970623,0.000011
99,1,0.974230,0.000009
100,0,0.978166,0.000007
101,1,0.981234,0.000006
102,0,0.984638,0.000005
103,0,0.987236,0.000382
104,0,0.989108,0.000981
105,1,0.990324,0.001091
106,1,0.992001,0.000881
107,1,0.994084,0.000705
108,0,0.996517,0.000718
109,0,0.998254,0.001031
110,0,0.999366,0.001520
111,1,0.999915,0.001555
112,1,1.000922,0.001293
113,0,1.002336,0.001378
114,1,1.003163,0.001160
115,1,1.004395,0.000928
116,0,1.005983,0.000891
117,1,1.006980,0.000712
118,0,1.008329,0.000776
119,1,1.009119,0.000621
120,1,1.010260,0.000496
121,0,1.011703,0.000482
122,0,1.012598,0.000705
123,1,1.013001,0.000648
124,1,1.013745,0.000518
125,1,1.014788,0.000415
126,1,1.016086,0.000332
127,1,1.017596,0.000265
128,1,1.019275,0.000212
129,1,1.021081,0.000170
130,0,1.022972,0.000136
131,1,1.024367,0.000109
132,1,1.025831,0.000087
133,0,1.027330,0.000070
134,1,1.028423,0.000056
135,0,1.029535,0.000139
136,0,1.030310,0.000324
137,1,1.030793,0.000420
138,1,1.031300,0.000461
139,1,1.031814,0.000470
140,1,1.032317,0.000469
141,0,1.032789,0.000539
142,1,1.033067,0.000591
143,1,1.033295,0.000636
144,1,1.033454,0.000686
145,1,1.033530,0.000747
146,0,1.033505,0.000784
147,1,1.033442,0.000852
148,0,1.033244,0.000867
149,1,1.033068,0.000931
150,1,1.032730,0.001032
151,1,1.032228,0.001160
152,0,1.031557,0.001153
153,0,1.031042,0.001049
154,1,1.030686,0.001061
155,1,1.030099,0.001153
156,1,1.029292,0.001298
157,1,1.028270,0.001479
158,1,1.027039,0.001682
159,1,1.025599,0.001899
160,1,1.023951,0.002125
161,1,1.022094,0.002356
162,1,1.020026,0.002589
163,1,1.017744,0.002825
164,1,1.015248,0.003060
165,1,1.012534,0.003297
166,1,1.009601,0.003533
167,1,1.006448,0.003769
168,1,1.003074,0.004004
169,1,0.999480,0.004239
170,0,0.995667,0.003841
171,1,0.992961,0.003687
172,1,0.989908,0.003707
173,0,0.986529,0.003129
174,0,0.984329,0.002503
175,1,0.983214,0.002017
176,1,0.981542,0.001919
177,1,0.979363,0.002083
178,1,0.976719,0.002416
179,1,0.973651,0.002851
180,0,0.970195,0.002481
181,1,0.968110,0.002466
182,1,0.965524,0.002686
183,1,0.962483,0.003054
184,0,0.959028,0.002572
185,1,0.957042,0.002497
186,1,0.954528,0.002692
187,1,0.951536,0.003058
188,1,0.948114,0.003524
189,0,0.944302,0.003010
190,0,0.942108,0.002408
191,1,0.941361,0.001926
192,1,0.939949,0.001839
193,1,0.937940,0.002079
194,1,0.935393,0.002525
195,1,0.932363,0.003087
196,1,0.928898,0.003704
197,1,0.925044,0.004331
198,1,0.920840,0.004939
199,1,0.916324,0.005509
200,1,0.911527,0.006031
201,1,0.906479,0.006498
202,1,0.901208,0.006910
203,1,0.895739,0.007267
204,1,0.890092,0.007573
205,0,0.884290,0.006479
206,1,0.880681,0.005875
207,0,0.876709,0.004700
208,1,0.874730,0.003760
209,1,0.872226,0.003362
210,1,0.869253,0.003355
211,1,0.865860,0.003605
212,1,0.862092,0.004013
213,1,0.857991,0.004509
214,1,0.853594,0.005042
215,1,0.848934,0.005577
216,1,0.844042,0.006089
217,1,0.838947,0.006565
218,1,0.833672,0.006995
219,1,0.828242,0.007376
220,0,0.822676,0.006033
221,1,0.819506,0.005301
222,1,0.815977,0.004999
223,1,0.812128,0.004991
224,1,0.807997,0.005175
225,0,0.803617,0.004140
226,1,0.801515,0.003343
227,1,0.798966,0.003093
228,1,0.796020,0.003214
229,1,0.792719,0.003571
230,1,0.789103,0.004069
231,0,0.785208,0.003255
232,1,0.783551,0.002612
233,0,0.781428,0.002089
234,1,0.781296,0.001671
235,0,0.780555,0.001337
236,1,0.781607,0.001070
237,1,0.781942,0.000856
238,1,0.781629,0.000740
239,1,0.780734,0.001124
240,1,0.779316,0.001819
241,1,0.777428,0.002686
242,1,0.775121,0.003628
243,1,0.772440,0.004575
244,1,0.769425,0.005482
245,1,0.766114,0.006319
246,1,0.762541,0.007071
247,0,0.758736,0.005680
248,0,0.757127,0.004544
249,0,0.757411,0.003635
250,1,0.759332,0.002908
251,1,0.760497,0.002326
252,1,0.760978,0.001861
253,1,0.760842,0.001744
254,1,0.760152,0.002118
255,1,0.758962,0.002795
256,1,0.757324,0.003638
257,0,0.755285,0.002910
258,1,0.755142,0.002462
259,0,0.754458,0.001970
260,1,0.755483,0.001576
261,0,0.755858,0.001261
262,0,0.757793,0.001009
263,0,0.761084,0.000807
264,1,0.765554,0.000645
265,1,0.769059,0.000516
266,1,0.771687,0.000413
267,1,0.773518,0.000402
268,1,0.774628,0.001017
269,1,0.775086,0.002009
270,1,0.774956,0.003199
271,1,0.774296,0.004460
272,1,0.773160,0.005704
273,1,0.771595,0.006876
274,1,0.769647,0.007940
275,1,0.767357,0.008876
276,1,0.764759,0.009677
277,1,0.761889,0.010342
278,1,0.758776,0.010878
279,0,0.755447,0.009140
280,1,0.754061,0.008143
281,1,0.752292,0.007663
282,1,0.750178,0.007531
283,1,0.747758,0.007624
284,1,0.745065,0.007852
285,1,0.742128,0.008149
286,1,0.738976,0.008471
287,1,0.735633,0.008787
288,1,0.732121,0.009077
289,1,0.728461,0.009329
290,1,0.724672,0.009537
291,1,0.720770,0.009699
292,0,0.716771,0.007759
293,1,0.714849,0.006338
294,1,0.712635,0.005566
295,1,0.710161,0.005246
296,1,0.707454,0.005233
297,1,0.704543,0.005417
298,0,0.701449,0.004334
299,1,0.700323,0.003467
300,1,0.698841,0.002802
301,1,0.697042,0.002679
302,1,0.694959,0.002914
303,1,0.692623,0.003372
304,1,0.690061,0.003955
305,1,0.687301,0.004592
306,1,0.684364,0.005235
307,1,0.681272,0.005850
308,1,0.678043,0.006417
309,1,0.674695,0.006922
310,1,0.671244,0.007362
311,1,0.667703,0.007733
312,1,0.664086,0.008037
313,1,0.660403,0.008279
314,0,0.656666,0.006623
315,0,0.655000,0.005298
316,1,0.655125,0.004239
317,1,0.654823,0.003391
318,1,0.654136,0.002713
319,1,0.653103,0.002170
320,1,0.651761,0.002092
321,1,0.650141,0.002396
322,1,0.648274,0.002935
323,1,0.646186,0.003602
324,1,0.643903,0.004322
325,1,0.641446,0.005041
326,1,0.638836,0.005724
327,0,0.636091,0.004579
328,1,0.635255,0.003663
329,1,0.634113,0.002988
330,1,0.632695,0.002858
331,1,0.631031,0.003086
332,1,0.629147,0.003536
333,1,0.627068,0.004109
334,1,0.624817,0.004733
335,1,0.622412,0.005360
336,1,0.619872,0.005957
337,0,0.617213,0.004765
338,1,0.616437,0.003812
339,0,0.615369,0.003050
340,1,0.615967,0.002440
341,1,0.616144,0.001952
