episode,is_optimal,surprise
962,1,0.000000
963,1,0.000000
964,1,0.000000
965,1,0.000000
966,1,0.000000
967,1,0.000000
968,1,0.000000
969,1,0.000000
970,1,0.000000
971,1,0.000000
972,1,0.000000
973,1,0.000000
974,1,0.000000
975,1,0.000000
976,1,0.000000
977,1,0.000000
978,1,0.000000
979,1,0.000000
980,1,0.000000
981,1,0.000000
982,1,0.000000
983,1,0.000000
984,1,0.000000
985,1,0.000000
986,1,0.000000
987,1,0.000000
988,1,0.000000
989,1,0.000000
990,1,0.000000
991,1,0.000000
992,1,0.000000
993,1,0.000000
994,1,0.000000
995,1,0.000000
996,1,0.000000
997,1,0.000000
998,1,0.000000
999,1,0.000000
1000,1,0.000000
1001,1,0.000000
1002,1,0.000000
1003,1,0.000000
1004,1,0.000000
1005,1,0.000000
1006,1,0.000000
1007,1,0.000000
1008,1,0.000000
1009,1,0.000000
1010,1,0.000000
1011,1,0.000000
1012,1,0.000000
1013,1,0.000000
1014,1,0.000000
1015,1,0.000000
1016,1,0.000000
1017,1,0.000000
1018,1,0.000000
1019,1,0.000000
1020,1,0.000000
1021,1,0.000000
1022,1,0.000000
1023,1,0.000000
1024,1,0.000000
1025,1,0.000000
1026,1,0.000000
1027,1,0.000000
1028,1,0.000000
1029,1,0.000000
1030,1,0.000000
1031,1,0.000000
1032,1,0.000000
1033,1,0.000000
1034,1,0.000000
1035,1,0.000000
1036,1,0.000000
1037,1,0.000000
1038,1,0.000000
1039,1,0.000000
1040,1,0.000000
1041,1,0.000000
1042,1,0.000000
1043,1,0.000000
1044,1,0.000000
1045,1,0.000000
1046,1,0.000000
1047,1,0.000000
1048,1,0.000000
1049,1,0.000000
1050,1,0.000000
1051,1,0.000000
1052,1,0.000000
1053,1,0.000000
1054,1,0.000000
1055,1,0.000000
1056,1,0.000000
1057,1,0.000000
1058,1,0.000000
1059,1,0.000000
1060,1,0.000000
1061,1,0.000000
1062,1,0.000000
1063,1,0.000000
1064,1,0.000000
1065,1,0.000000
1066,1,0.000000
1067,1,0.000000
1068,1,0.000000
1069,1,0.000000
1070,1,0.000000
1071,1,0.000000
1072,1,0.000000
1073,1,0.000000
1074,1,0.000000
1075,1,0.000000
